order_id,order_date,customer_id,product_id,quantity,sales,profit,region
3831,2023-05-29,298,1,1,981.38,215.24,South
3832,2023-04-29,352,2,2,90.96,9.64,South
3833,2024-02-24,270,15,4,4069.72,916.66,East
3834,2023-04-28,56,6,1,1101.53,268.91,East
3835,2023-04-29,127,1,1,899.03,151.57,West
3836,2023-07-05,27,8,2,254.68,54.97,West
3837,2024-04-02,31,14,1,288.14,44.79,East
3838,2024-03-24,170,17,5,1996.44,246.66,East
3839,2023-08-08,114,16,5,3744.47,770.67,North
3840,2024-01-25,75,15,4,3917.99,775.58,North
3841,2024-04-11,49,16,2,1800.4,407.49,East
3842,2024-06-17,67,17,3,945.41,234.61,West
3843,2023-06-30,300,14,3,854.62,121.85,North
3844,2024-11-30,59,9,5,3252.17,635.67,South
3845,2023-01-09,433,13,3,159.46,24.22,North
3846,2023-06-03,40,7,2,2890.04,470.0,West
3847,2024-08-28,348,5,1,1060.94,282.54,East
3848,2024-01-25,443,13,3,171.19,16.18,South
3849,2023-08-08,171,15,1,1090.55,223.73,South
3850,2023-05-12,130,13,3,168.5,35.11,North
3851,2023-04-10,260,10,1,52.7,9.48,North
3852,2023-10-10,260,5,2,2119.95,605.75,North
3853,2023-12-01,268,16,5,4364.16,721.05,West
3854,2023-08-06,116,11,2,774.89,106.21,West
3855,2023-06-09,68,16,1,746.09,222.2,East
3856,2024-03-08,348,8,1,130.74,28.13,East
3857,2023-08-25,440,1,4,4110.01,580.11,East
3858,2024-09-05,406,8,2,303.03,53.78,East
3859,2024-03-17,299,11,1,345.12,72.47,East
3860,2023-08-22,162,12,4,2865.74,771.46,North
3861,2024-10-27,210,17,5,2002.91,207.4,East
3862,2023-09-25,434,2,3,168.17,19.32,North
3863,2023-08-16,437,11,1,372.83,100.9,South
3864,2023-09-13,215,16,1,754.23,63.14,South
3865,2024-02-20,115,12,3,2716.92,554.73,North
3866,2024-01-13,466,9,4,2623.5,664.02,West
3867,2023-03-08,468,5,5,5599.08,1174.84,East
3868,2024-01-16,386,6,3,3010.58,799.52,North
3869,2023-09-15,263,2,2,98.69,10.21,East
3870,2024-04-17,344,15,3,3023.79,315.45,East
3871,2023-03-02,492,8,5,788.92,201.49,East
3872,2023-05-06,90,15,5,4459.32,382.89,West
3873,2024-07-21,233,2,4,183.21,32.77,North
3874,2023-04-03,109,10,3,170.82,29.59,West
3875,2024-07-11,378,9,1,577.31,58.56,East
3876,2024-04-03,87,11,3,939.04,197.58,West
3877,2023-12-17,313,9,1,709.74,129.14,West
3878,2024-06-04,446,17,2,617.85,111.0,East
3879,2023-02-25,264,15,2,2032.16,265.04,East
3880,2023-02-18,478,16,1,940.24,134.74,West
3881,2023-10-10,456,13,5,259.49,32.15,East
3882,2023-06-29,45,2,4,176.65,21.77,South
3883,2024-08-01,448,17,1,348.79,54.68,South
3884,2024-11-23,188,2,5,237.91,41.32,East
3885,2024-09-02,17,2,4,184.57,15.97,West
3886,2024-07-28,195,10,1,49.05,6.07,North
3887,2024-09-13,8,3,2,857.02,223.66,South
3888,2023-09-18,291,7,4,6169.04,1700.93,East
3889,2023-06-02,441,1,4,3557.09,742.48,West
3890,2023-09-04,164,3,5,2412.13,564.16,North
3891,2023-01-20,113,4,4,1246.48,368.41,North
3892,2024-02-29,437,16,4,3378.81,501.19,South
3893,2024-10-03,336,17,3,1093.36,269.1,North
3894,2023-02-21,143,7,1,1384.99,258.78,West
3895,2023-05-08,329,1,4,4521.76,398.9,South
3896,2024-08-22,154,16,3,2393.84,596.11,North
3897,2023-03-11,312,2,5,270.9,55.22,East
3898,2024-08-10,228,8,3,377.14,50.86,West
3899,2023-11-21,267,15,1,1110.73,99.19,East
3900,2024-09-15,94,4,5,1799.49,463.77,South
3901,2024-10-24,10,17,3,1166.71,304.25,South
3902,2024-09-12,240,1,4,4077.27,768.24,South
3903,2024-10-25,447,8,2,256.62,46.68,East
3904,2024-12-02,240,18,4,3325.01,569.26,South
3905,2024-07-23,295,6,5,5727.68,586.81,West
3906,2023-04-12,462,17,4,1278.75,238.73,South
3907,2024-05-11,387,3,1,438.25,60.72,West
3908,2023-06-28,259,8,2,314.99,55.47,South
3909,2024-12-06,85,17,2,805.61,183.15,West
3910,2023-10-24,33,12,5,4100.48,1150.73,South
3911,2024-04-01,134,6,5,5814.91,550.9,West
3912,2023-06-19,75,13,3,173.15,46.16,North
3913,2023-01-27,498,14,2,590.67,53.88,West
3914,2024-07-07,491,16,4,3791.78,391.51,East
3915,2023-02-26,352,6,4,4693.49,1057.75,South
3916,2024-10-07,37,5,1,1263.45,275.57,West
3917,2024-07-12,377,8,1,165.09,42.23,South
3918,2024-01-14,480,2,2,104.5,25.62,East
3919,2024-06-09,174,6,5,5491.8,1508.54,North
3920,2024-04-04,26,6,5,5958.21,1653.04,West
3921,2024-03-31,346,11,1,399.15,96.12,East
3922,2024-05-30,119,15,5,5321.08,1554.86,West
3923,2023-02-01,406,6,5,5827.59,1557.76,East
3924,2024-02-13,379,18,5,5187.08,762.01,East
3925,2023-06-14,183,13,2,111.7,20.03,South
3926,2024-06-18,51,10,3,172.0,48.84,North
3927,2024-03-26,287,10,5,324.16,52.59,North
3928,2024-07-06,275,12,1,726.18,187.8,East
3929,2024-07-07,465,11,3,920.73,169.73,South
3930,2024-11-13,310,7,4,4972.25,1319.49,North
3931,2024-01-25,394,18,2,1898.62,277.01,East
3932,2023-04-04,177,13,4,223.8,50.79,North
3933,2024-06-07,466,2,2,110.36,25.2,West
3934,2023-10-04,18,4,5,1948.32,413.0,North
3935,2024-07-27,274,16,4,3850.53,435.48,East
3936,2024-08-15,291,8,4,660.29,150.19,East
3937,2024-11-11,276,1,4,4199.96,582.83,West
3938,2023-12-30,474,14,5,1483.57,157.17,East
3939,2024-08-17,130,15,1,1004.8,158.77,North
3940,2024-05-21,491,11,1,392.81,86.93,East
3941,2024-05-14,499,10,2,107.19,29.65,East
3942,2024-07-25,32,14,5,1481.18,354.05,West
3943,2023-04-20,112,4,3,1165.16,211.19,South
3944,2023-07-06,323,13,4,195.75,17.61,South
3945,2024-03-07,202,17,5,1879.47,267.39,North
3946,2024-01-21,424,2,5,239.92,32.32,South
3947,2024-09-18,299,12,3,2354.84,326.01,East
3948,2023-11-16,467,7,5,6331.82,1124.96,North
3949,2024-07-28,442,1,2,1928.21,317.97,East
3950,2023-12-31,166,10,2,116.85,15.6,South
3951,2023-10-09,25,14,4,1302.0,139.98,South
3952,2024-08-10,259,2,5,280.79,70.56,South
3953,2024-07-01,120,2,3,144.65,33.74,East
3954,2024-09-20,18,7,2,2443.85,429.87,North
3955,2024-02-09,455,17,3,1059.91,315.78,South
3956,2024-03-31,163,13,5,267.66,25.43,West
3957,2024-09-30,150,11,1,386.1,38.46,West
3958,2023-08-08,140,1,1,1154.93,121.09,East
3959,2024-01-02,108,3,2,922.16,274.04,South
3960,2023-07-29,292,1,2,2145.82,222.63,East
3961,2024-05-01,252,15,2,2183.46,604.33,West
3962,2023-07-11,184,10,3,194.91,17.47,South
3963,2023-11-25,492,11,3,1074.69,108.29,East
3964,2024-12-18,395,3,3,1141.72,132.93,North
3965,2023-11-06,475,15,3,3077.86,423.76,South
3966,2023-04-10,412,15,5,5031.92,1122.43,North
3967,2024-12-14,99,2,2,93.29,8.04,West
3968,2024-03-02,181,12,5,3893.56,365.6,North
3969,2023-03-08,204,7,4,6063.08,654.15,North
3970,2024-08-31,328,1,3,3065.8,753.15,East
3971,2024-07-13,341,1,1,1022.74,286.02,North
3972,2024-02-15,224,5,1,1149.99,231.44,South
3973,2023-10-06,146,15,1,903.87,126.17,South
3974,2023-04-18,393,14,5,1739.89,460.62,South
3975,2023-07-09,361,4,5,2013.92,438.73,East
3976,2024-07-13,312,10,3,167.55,37.85,East
3977,2023-09-12,81,7,5,7431.14,1545.6,South
3978,2024-07-16,455,16,5,4241.74,1207.49,South
3979,2024-08-03,392,6,4,4047.48,1118.54,East
3980,2023-12-02,48,10,1,54.51,7.49,East
3981,2024-11-06,139,17,3,928.86,99.67,West
3982,2024-09-05,345,7,2,2956.9,274.66,West
3983,2024-01-05,443,12,4,2972.32,845.1,South
3984,2023-12-26,90,12,1,712.64,131.4,West
3985,2024-11-30,353,8,4,624.28,81.13,East
3986,2024-07-04,481,7,5,7539.28,1524.09,South
3987,2023-08-01,60,7,4,5498.7,740.57,North
3988,2023-04-13,466,17,2,713.74,97.91,West
3989,2024-09-05,376,5,3,3045.44,568.92,South
3990,2023-01-26,305,16,1,886.27,197.9,West
3991,2023-05-20,435,15,3,2904.51,853.0,North
3992,2023-07-03,75,1,3,2640.11,745.86,North
3993,2024-11-29,158,16,4,3812.43,963.83,North
3994,2024-09-20,355,14,5,1578.01,298.96,North
3995,2023-12-01,351,15,1,1112.12,153.1,South
3996,2023-11-15,201,12,1,758.73,205.11,West
3997,2024-03-29,312,10,4,218.03,60.25,East
3998,2024-04-06,420,3,5,2381.79,352.21,South
3999,2023-08-15,480,10,3,156.29,29.92,East
4000,2023-01-30,411,7,5,6881.21,917.63,North
4001,2023-09-22,453,15,3,3344.95,912.15,North
4002,2024-10-10,141,17,2,646.66,111.3,South
4003,2023-02-25,249,12,3,2134.48,467.83,West
4004,2024-09-14,70,1,5,4833.52,1370.68,East
4005,2024-12-12,500,17,1,399.24,69.31,West
4006,2023-05-02,463,1,2,1833.99,265.39,East
4007,2024-03-14,377,6,4,4844.16,897.33,South
4008,2023-11-15,175,2,4,192.93,47.85,North
4009,2023-03-10,444,3,5,2134.72,219.46,East
4010,2023-10-15,290,8,2,310.54,31.67,West
4011,2024-05-30,382,17,3,1162.19,157.2,West
4012,2024-10-16,430,16,5,4177.5,389.31,South
4013,2023-01-16,11,4,5,1597.29,334.69,East
4014,2024-05-07,300,14,4,1363.87,406.65,North
4015,2023-07-20,121,5,2,2574.31,303.86,East
4016,2024-01-02,365,5,5,5720.67,1446.36,South
4017,2023-10-07,134,12,1,788.8,235.64,West
4018,2023-09-27,143,6,4,4707.8,1038.03,West
4019,2023-03-19,442,7,4,5058.36,528.09,East
4020,2023-02-24,171,12,2,1466.7,198.4,South
4021,2023-12-17,395,12,4,2955.46,461.22,North
4022,2024-01-31,341,16,5,4767.04,939.6,North
4023,2024-07-21,404,11,4,1349.94,351.23,West
4024,2024-01-13,333,18,2,2122.38,612.43,West
4025,2023-11-14,79,15,2,1836.08,418.23,West
4026,2024-05-30,361,8,2,278.32,37.77,East
4027,2023-02-18,45,2,3,128.97,37.12,South
4028,2023-11-09,437,14,3,1006.87,143.73,South
4029,2023-12-13,55,8,4,626.22,169.94,North
4030,2023-04-25,403,3,1,395.44,48.47,South
4031,2023-10-20,27,7,4,6058.82,1304.17,West
4032,2024-11-29,100,2,4,223.5,53.94,West
4033,2024-04-06,485,16,1,847.87,212.12,East
4034,2023-09-06,258,17,2,744.17,165.14,East
4035,2024-05-16,276,3,2,798.37,97.53,West
4036,2024-07-05,474,16,5,4166.73,488.91,East
4037,2024-05-01,318,5,1,1114.08,92.22,South
4038,2023-03-04,400,3,5,2393.56,226.91,East
4039,2023-09-10,354,16,4,3774.47,513.65,West
4040,2023-02-03,379,6,2,2069.11,618.15,East
4041,2023-11-29,415,10,2,121.39,23.15,West
4042,2023-10-01,422,4,2,744.93,97.2,West
4043,2023-11-09,397,18,2,1604.71,431.22,North
4044,2024-06-11,324,13,1,45.61,12.4,West
4045,2024-04-30,100,17,4,1423.63,274.93,West
4046,2024-03-11,348,15,1,981.85,115.76,East
4047,2023-09-18,311,18,3,3130.33,908.46,West
4048,2023-09-26,489,10,3,167.81,43.91,West
4049,2024-07-01,358,12,2,1775.76,411.01,West
4050,2024-09-09,386,16,4,3570.14,639.32,North
4051,2023-04-20,473,9,5,2888.89,667.26,East
4052,2023-09-04,53,18,3,2912.04,311.98,South
4053,2024-04-12,46,16,5,4882.87,941.16,North
4054,2024-07-05,356,10,3,182.88,46.97,East
4055,2024-08-16,341,18,5,4562.93,953.61,North
4056,2023-06-08,177,16,5,4789.72,1188.59,North
4057,2023-03-04,357,2,5,234.42,69.57,East
4058,2024-08-15,203,17,4,1504.01,397.44,West
4059,2023-10-08,409,16,1,946.84,217.61,West
4060,2024-01-21,196,16,3,2391.33,617.56,South
4061,2024-07-07,43,10,5,305.81,50.12,South
4062,2023-06-29,53,6,3,2994.78,835.55,South
4063,2024-10-26,154,1,5,4659.3,833.53,North
4064,2023-08-30,98,8,5,677.8,172.38,West
4065,2023-04-26,237,4,2,819.18,184.39,East
4066,2023-01-31,121,11,4,1366.68,354.95,East
4067,2023-08-04,26,14,5,1830.0,354.58,West
4068,2023-02-20,443,18,5,4944.03,1001.41,South
4069,2023-06-21,179,3,2,792.32,71.19,East
4070,2023-01-16,277,2,1,45.17,5.36,South
4071,2023-01-17,246,5,1,1017.54,198.26,East
4072,2024-03-20,15,18,4,3601.13,323.99,West
4073,2024-06-04,104,8,1,160.8,33.98,West
4074,2024-11-23,217,14,5,1599.12,263.81,South
4075,2024-07-14,54,6,1,941.99,136.59,East
4076,2024-01-28,105,12,3,2607.24,374.21,West
4077,2024-07-20,484,9,2,1260.47,189.39,East
4078,2024-10-18,396,14,2,724.65,151.97,South
4079,2024-05-09,250,7,1,1316.46,332.1,South
4080,2024-10-18,209,9,5,3006.41,448.77,West
4081,2024-08-25,364,18,4,3533.99,808.51,South
4082,2023-02-05,50,6,1,917.57,221.44,East
4083,2024-04-13,382,13,1,57.0,9.63,West
4084,2023-01-04,228,11,2,678.94,176.14,West
4085,2024-08-25,105,8,3,424.38,111.82,West
4086,2023-01-21,97,10,3,191.09,17.22,West
4087,2024-11-15,298,1,4,3916.39,544.8,South
4088,2023-01-14,175,7,1,1569.04,261.18,North
4089,2023-11-03,169,10,3,189.35,44.68,South
4090,2023-10-16,171,17,2,609.55,108.71,South
4091,2023-04-13,266,2,3,144.6,37.59,West
4092,2023-10-03,128,11,5,1900.0,348.22,North
4093,2024-09-21,229,5,5,5008.02,1252.31,East
4094,2024-03-16,297,2,2,96.99,12.08,North
4095,2023-05-25,177,3,5,2127.03,509.71,North
4096,2024-09-28,336,10,5,277.87,45.97,North
4097,2023-01-16,437,7,4,5670.2,1127.16,South
4098,2024-07-22,151,12,5,4028.58,885.33,North
4099,2024-04-28,79,1,1,1019.3,234.51,West
4100,2024-09-21,262,13,4,182.66,15.84,West
4101,2024-03-15,382,12,5,3640.11,654.41,West
4102,2024-08-06,194,9,1,661.87,107.85,West
4103,2023-08-31,234,14,5,1436.33,412.97,North
4104,2024-03-17,272,2,2,110.08,27.31,East
4105,2024-04-10,344,1,3,3335.3,729.87,East
4106,2024-07-26,491,8,5,801.87,97.1,East
4107,2023-11-06,130,3,1,500.95,101.05,North
4108,2024-08-08,271,4,1,346.2,38.3,East
4109,2024-04-17,228,5,1,1116.6,214.73,West
4110,2024-04-16,263,4,1,358.34,51.59,East
4111,2024-11-18,435,13,1,55.7,10.44,North
4112,2024-09-08,328,17,4,1293.54,124.72,East
4113,2024-11-20,226,14,5,1744.47,387.09,North
4114,2023-10-15,500,12,2,1415.44,335.19,West
4115,2023-05-22,171,14,4,1262.72,150.2,South
4116,2024-09-09,74,7,2,3168.65,486.51,West
4117,2023-03-18,411,5,5,5729.29,1480.77,North
4118,2024-01-11,346,4,3,1007.1,109.79,East
4119,2023-12-21,325,5,5,6114.2,990.66,South
4120,2023-11-23,303,11,1,346.02,66.19,South
4121,2024-08-14,290,17,1,318.99,84.79,West
4122,2024-05-23,478,14,3,1055.85,249.46,West
4123,2023-02-20,404,12,1,701.19,117.69,West
4124,2024-02-24,341,2,3,139.33,12.77,North
4125,2023-08-05,483,3,2,963.99,136.17,West
4126,2023-07-01,262,5,4,4654.95,1314.09,West
4127,2023-12-02,273,1,5,5613.93,1542.74,East
4128,2023-01-06,367,4,3,942.98,176.15,East
4129,2023-07-07,153,12,5,3617.58,497.78,East
4130,2023-09-04,328,7,4,4966.45,1483.04,East
4131,2024-02-03,42,6,1,1204.09,239.97,East
4132,2023-01-07,429,4,3,1073.41,99.79,West
4133,2024-07-29,364,1,3,3155.25,775.16,South
4134,2023-04-04,2,13,1,46.31,7.49,North
4135,2024-09-17,412,6,1,970.83,176.73,North
4136,2024-11-03,97,4,1,317.18,38.35,West
4137,2023-02-14,178,12,1,856.95,111.43,West
4138,2023-02-24,387,18,4,4071.51,447.69,West
4139,2023-02-03,327,18,1,922.39,238.09,North
4140,2023-11-18,430,2,5,260.96,21.14,South
4141,2023-09-20,48,2,4,221.57,58.18,East
4142,2024-05-31,235,17,1,362.9,53.96,North
4143,2024-12-16,366,18,3,2631.82,679.96,West
4144,2024-08-04,210,7,2,2830.24,483.7,East
4145,2024-08-09,417,11,5,1618.41,434.77,South
4146,2023-05-15,16,6,3,3294.81,465.84,South
4147,2023-04-29,415,18,4,3637.38,877.32,West
4148,2024-06-11,258,7,5,7886.82,2326.84,East
4149,2023-11-15,242,8,2,319.07,31.33,North
4150,2023-02-06,165,9,1,624.19,56.17,West
4151,2024-07-28,314,9,3,2106.04,355.34,North
4152,2023-03-12,61,15,2,2035.87,295.79,East
4153,2024-03-24,273,10,3,159.42,39.55,East
4154,2023-12-12,16,15,2,2272.48,257.48,South
4155,2023-03-03,137,4,5,1750.05,245.12,South
4156,2024-03-21,435,10,5,247.98,43.26,North
4157,2024-08-25,380,4,2,729.27,217.13,West
4158,2023-11-03,279,12,3,2699.31,514.88,North
4159,2023-11-07,294,2,5,281.33,42.18,North
4160,2024-01-27,151,1,2,2265.04,578.75,North
4161,2024-02-20,170,10,3,191.68,38.11,East
4162,2023-12-09,414,12,3,2096.49,544.22,West
4163,2024-12-22,304,8,3,383.05,60.99,North
4164,2023-12-10,147,12,5,3836.77,614.38,South
4165,2023-06-13,441,7,4,5152.73,619.41,West
4166,2024-08-31,451,4,1,311.82,89.22,East
4167,2023-04-20,346,15,3,2678.92,584.99,East
4168,2023-01-29,361,18,3,2929.97,621.21,East
4169,2023-04-13,148,5,2,2625.09,785.67,West
4170,2024-06-03,266,11,4,1588.09,160.15,West
4171,2023-05-26,372,2,1,47.2,6.84,South
4172,2024-11-29,343,7,4,5446.97,1258.7,East
4173,2023-06-22,173,2,2,103.06,17.45,West
4174,2024-01-15,423,15,5,5751.67,858.89,West
4175,2024-12-16,210,15,3,3469.6,798.6,East
4176,2023-03-26,473,3,1,461.79,55.46,East
4177,2024-08-02,207,9,3,1929.78,562.79,West
4178,2023-06-11,485,12,1,883.52,218.32,East
4179,2023-03-22,127,12,1,759.82,117.16,West
4180,2023-12-22,161,6,2,2423.47,542.93,South
4181,2023-09-23,462,15,5,5048.41,1393.01,South
4182,2023-02-02,447,12,3,2360.86,211.63,East
4183,2023-04-13,262,9,4,2885.45,677.85,West
4184,2024-04-19,59,18,2,1915.42,174.1,South
4185,2024-12-26,78,7,3,4512.07,1030.09,South
4186,2023-08-25,241,11,1,369.32,96.92,South
4187,2023-01-10,260,6,1,1216.61,174.37,North
4188,2023-08-10,241,5,5,6593.94,1648.68,South
4189,2023-07-28,491,7,1,1482.67,307.47,East
4190,2023-10-12,101,11,1,337.27,96.56,West
4191,2024-03-14,365,11,2,613.57,131.64,South
4192,2023-03-07,200,6,3,2815.35,410.97,East
4193,2023-04-07,7,1,5,5712.11,1701.68,West
4194,2024-09-22,397,12,3,2483.45,293.89,North
4195,2024-01-03,433,11,5,1685.28,412.91,North
4196,2024-12-03,354,17,3,1086.58,121.95,West
4197,2024-02-02,160,14,3,846.41,78.76,West
4198,2024-08-06,299,16,4,3886.79,322.1,East
4199,2024-02-12,431,13,1,53.08,15.26,West
4200,2023-03-02,25,6,5,4694.81,775.15,South
4201,2024-05-03,433,12,4,2987.31,750.49,North
4202,2024-05-05,61,11,2,705.31,164.17,East
4203,2023-08-12,468,17,2,743.71,152.8,East
4204,2023-11-11,126,3,3,1352.96,394.93,East
4205,2023-08-19,195,16,3,2234.47,371.77,North
4206,2024-01-22,55,8,4,629.4,167.57,North
4207,2023-12-02,128,9,3,1729.01,199.44,North
4208,2023-01-12,370,8,3,385.91,48.92,South
4209,2023-11-17,427,13,4,193.51,53.75,West
4210,2023-10-20,329,15,2,1823.08,361.32,South
4211,2024-08-19,10,9,2,1173.02,142.04,South
4212,2024-12-20,500,2,5,267.96,34.34,West
4213,2023-11-12,11,10,2,108.72,10.98,East
4214,2023-02-02,358,10,1,58.28,12.91,West
4215,2024-11-24,335,18,4,3246.27,434.17,South
4216,2024-07-23,53,10,5,319.34,61.41,South
4217,2023-01-15,108,18,2,1679.12,467.85,South
4218,2024-01-29,148,9,1,650.01,83.45,West
4219,2024-09-23,484,18,2,2092.61,297.05,East
4220,2024-04-12,479,8,3,418.71,114.23,South
4221,2024-07-23,65,16,5,4672.79,932.07,North
4222,2024-08-02,80,8,3,484.85,48.15,West
4223,2024-08-30,472,5,5,6263.78,930.61,South
4224,2023-02-17,379,18,4,3442.93,914.08,East
4225,2024-11-18,183,9,4,2915.44,348.16,South
4226,2024-12-11,183,9,1,601.9,97.15,South
4227,2023-07-11,447,9,5,2948.44,535.52,East
4228,2023-01-26,172,10,4,241.2,25.99,East
4229,2023-04-28,9,2,4,175.32,27.3,South
4230,2023-08-20,259,14,2,682.44,137.28,South
4231,2023-07-13,228,17,2,696.84,202.53,West
4232,2024-10-24,156,2,1,53.82,12.9,West
4233,2023-03-11,21,7,2,2694.16,755.13,South
4234,2024-06-18,133,15,1,1048.63,196.66,South
4235,2024-12-03,406,7,1,1352.49,136.31,East
4236,2023-04-25,418,9,1,671.19,84.92,West
4237,2023-12-07,177,5,3,3538.19,346.54,North
4238,2023-11-17,80,18,5,4753.93,865.33,West
4239,2023-06-21,72,6,4,4526.02,455.88,North
4240,2024-06-13,147,9,5,2916.56,265.63,South
4241,2023-08-31,481,18,3,2780.25,690.7,South
4242,2023-08-10,27,4,5,1576.13,465.59,West
4243,2023-06-08,103,7,5,7048.71,1466.23,East
4244,2024-06-05,249,1,2,1892.45,551.68,West
4245,2023-02-24,350,12,3,2511.44,750.91,East
4246,2023-06-22,378,7,2,2991.34,553.07,East
4247,2023-02-25,309,2,1,45.06,5.72,East
4248,2024-07-03,319,9,3,1797.65,510.27,North
4249,2023-05-19,25,2,2,103.88,11.86,South
4250,2023-04-01,481,2,3,139.43,26.1,South
4251,2024-11-01,52,13,3,143.18,15.6,East
4252,2023-04-23,9,6,5,4683.13,1378.09,South
4253,2024-08-14,218,5,3,3590.22,442.25,North
4254,2024-11-20,166,14,1,287.27,62.63,South
4255,2023-05-11,106,2,1,43.06,5.41,South
4256,2023-10-11,198,9,1,754.34,175.83,North
4257,2023-05-15,1,11,2,630.69,111.35,East
4258,2023-05-11,347,10,3,180.93,18.58,West
4259,2023-07-18,290,11,3,919.1,230.61,West
4260,2024-05-30,185,4,2,635.87,97.8,West
4261,2024-02-21,357,3,1,409.73,50.54,East
4262,2023-12-19,270,10,1,60.63,12.79,East
4263,2024-04-12,332,5,4,4597.14,770.18,East
4264,2023-04-09,84,6,5,5515.67,713.36,West
4265,2024-12-01,390,7,1,1214.62,140.43,West
4266,2023-04-02,490,2,5,242.19,66.45,South
4267,2024-04-25,389,17,1,334.93,90.55,North
4268,2023-06-12,73,15,1,1051.33,305.17,East
4269,2023-05-03,320,6,2,2409.73,208.24,East
4270,2024-07-08,486,2,2,108.38,10.27,East
4271,2024-02-06,191,2,4,179.37,36.74,North
4272,2023-05-02,95,18,2,1822.09,151.38,East
4273,2024-01-11,112,17,1,345.82,94.98,South
4274,2024-02-07,479,12,4,3168.35,778.44,South
4275,2024-01-28,298,1,1,934.02,155.68,South
4276,2023-03-28,352,11,2,719.29,184.8,South
4277,2024-01-06,185,7,3,3689.11,766.84,West
4278,2023-11-04,454,7,3,4407.03,780.11,North
4279,2024-02-05,168,10,4,259.79,59.93,North
4280,2023-07-13,343,14,5,1707.74,349.85,East
4281,2023-01-09,403,12,3,2267.63,482.99,South
4282,2024-04-09,80,3,2,803.42,213.9,West
4283,2023-05-18,277,15,4,4031.31,1062.19,South
4284,2023-10-30,103,4,1,407.87,55.58,East
4285,2024-11-12,7,14,4,1153.09,302.48,West
4286,2024-11-01,181,3,3,1343.04,202.16,North
4287,2023-04-14,443,12,2,1684.28,449.76,South
4288,2024-06-30,490,11,1,376.23,108.66,South
4289,2024-12-04,92,15,5,5308.96,1288.9,East
4290,2023-06-01,339,15,4,4272.72,1022.71,South
4291,2024-11-04,433,4,1,370.07,85.19,North
4292,2023-08-14,236,8,3,402.0,62.13,East
4293,2023-05-18,430,10,2,121.43,35.42,South
4294,2024-04-16,306,8,3,499.09,60.42,North
4295,2024-11-13,443,8,3,383.99,75.63,South
4296,2023-09-09,250,17,2,662.18,82.45,South
4297,2024-12-07,271,18,1,863.38,84.02,East
4298,2024-11-15,372,17,3,1074.98,181.94,South
4299,2023-10-01,414,2,3,143.36,26.19,West
4300,2024-12-07,416,8,4,596.74,83.0,South
4301,2024-04-09,46,10,3,166.53,39.41,North
4302,2024-10-12,410,12,3,2290.43,283.7,West
4303,2024-03-23,413,16,2,1662.36,305.68,North
4304,2024-02-07,187,4,3,1044.18,250.8,West
4305,2024-01-27,9,11,5,1995.62,187.56,South
4306,2023-10-15,290,18,2,1665.8,198.16,West
4307,2024-01-14,485,2,3,128.57,30.02,East
4308,2024-08-09,487,11,1,335.64,88.79,East
4309,2023-11-10,87,8,5,734.27,190.36,West
4310,2024-02-13,463,13,2,106.89,16.15,East
4311,2024-08-12,237,10,3,165.55,24.25,East
4312,2023-07-06,334,14,4,1144.04,323.74,West
4313,2024-04-09,370,18,1,1031.01,145.13,South
4314,2024-01-12,372,11,2,760.91,159.39,South
4315,2023-09-30,242,17,1,323.05,34.55,North
4316,2023-02-23,498,7,3,4818.88,1396.53,West
4317,2024-08-20,317,5,5,5307.61,1350.15,East
4318,2024-03-01,302,17,2,775.06,113.33,East
4319,2023-11-13,345,1,3,2784.41,718.69,West
4320,2024-08-03,204,10,4,222.78,50.06,North
4321,2023-08-20,258,8,4,519.8,145.36,East
4322,2023-01-31,489,11,1,356.0,82.23,West
4323,2024-05-22,411,7,1,1583.17,412.94,North
4324,2023-05-26,467,11,2,792.13,77.21,North
4325,2024-04-02,46,16,5,3812.72,1087.22,North
4326,2023-11-22,326,6,3,2892.71,462.27,South
4327,2023-06-30,145,1,3,2974.56,830.75,East
4328,2023-09-23,421,9,4,2503.85,575.04,South
4329,2023-02-19,215,13,4,185.03,22.7,South
4330,2024-10-25,365,10,2,128.4,29.39,South
4331,2024-02-25,441,2,5,269.2,73.38,West
4332,2023-08-16,432,9,2,1496.36,272.06,West
4333,2024-08-14,148,14,2,630.3,144.99,West
4334,2023-07-12,362,17,4,1297.65,104.78,South
4335,2023-03-05,165,9,3,2095.53,189.14,West
4336,2023-06-06,131,5,3,3800.73,1083.72,South
4337,2023-01-26,262,5,1,1304.75,209.87,West
4338,2024-11-05,384,13,5,296.06,26.05,South
4339,2024-05-10,456,8,2,322.87,38.49,East
4340,2023-03-09,412,5,2,2198.64,330.57,North
4341,2023-05-03,182,14,2,629.46,134.03,East
4342,2024-08-10,204,14,2,678.5,72.7,North
4343,2024-02-12,89,1,2,2038.58,444.53,West
4344,2024-05-21,349,5,1,1326.63,371.26,West
4345,2023-05-05,171,2,2,90.7,19.68,South
4346,2024-12-27,252,5,3,3143.47,787.83,West
4347,2023-01-28,110,6,2,2200.05,266.27,South
4348,2023-09-10,420,15,4,3925.81,935.17,South
4349,2023-12-27,308,8,5,801.08,215.62,West
4350,2023-08-29,216,3,2,792.99,89.74,North
4351,2023-08-21,86,4,4,1520.77,185.26,North
4352,2024-09-09,140,5,5,5992.8,481.3,East
4353,2024-04-30,145,2,3,157.03,41.18,East
4354,2023-12-29,500,15,2,1893.36,245.87,West
